,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,NEIGHBORHOOD,Crime_Index
2616,1664.0,1935.0,740000,MARINE PARK,4.914
2617,1664.0,1920.0,800000,MARINE PARK,4.914
2618,1664.0,1920.0,820000,MARINE PARK,4.914
2619,1036.0,1925.0,599000,MARINE PARK,4.914
2620,1036.0,1925.0,525000,MARINE PARK,4.914
2621,1036.0,1925.0,650000,MARINE PARK,4.914
2622,1064.0,1925.0,675000,MARINE PARK,4.914
2623,1082.0,1925.0,599000,MARINE PARK,4.914
2624,1148.0,1925.0,640000,MARINE PARK,4.914
2625,1064.0,1925.0,670000,MARINE PARK,4.914
2626,1148.0,1925.0,660000,MARINE PARK,4.914
2627,1064.0,1920.0,415000,MARINE PARK,4.914
2628,1064.0,1920.0,628000,MARINE PARK,4.914
2629,1368.0,1925.0,705000,MARINE PARK,4.914
2630,1374.0,1920.0,1095000,MARINE PARK,4.914
2631,1374.0,1920.0,851257,MARINE PARK,4.914
2632,1859.0,1920.0,998000,MARINE PARK,4.914
2633,1944.0,1935.0,725000,MARINE PARK,4.914
2634,1500.0,1940.0,795000,MARINE PARK,4.914
2635,1224.0,1945.0,645000,MARINE PARK,4.914
2636,1152.0,1935.0,580000,MARINE PARK,4.914
2637,1092.0,1935.0,566000,MARINE PARK,4.914
2638,1092.0,1935.0,589000,MARINE PARK,4.914
2639,1092.0,1935.0,644000,MARINE PARK,4.914
2640,1064.0,1925.0,435000,MARINE PARK,4.914
2641,1050.0,1925.0,648000,MARINE PARK,4.914
2642,1050.0,1925.0,658000,MARINE PARK,4.914
2643,1230.0,1920.0,585000,MARINE PARK,4.914
2644,1196.0,1920.0,667750,MARINE PARK,4.914
2645,1140.0,1930.0,580500,MARINE PARK,4.914
2646,2726.0,1930.0,890000,MARINE PARK,4.914
2647,1657.0,1930.0,850000,MARINE PARK,4.914
2648,1304.0,1920.0,700000,MARINE PARK,4.914
2649,1330.0,1920.0,700000,MARINE PARK,4.914
2650,2148.0,1920.0,126700,MARINE PARK,4.914
2651,2148.0,1920.0,1700000,MARINE PARK,4.914
2652,1372.0,1930.0,555000,MARINE PARK,4.914
2653,2394.0,1920.0,1900000,MARINE PARK,4.914
2654,1797.0,1920.0,950000,MARINE PARK,4.914
2655,2560.0,1931.0,1075000,MARINE PARK,4.914
2656,1296.0,1920.0,995000,MARINE PARK,4.914
2657,1300.0,1920.0,595000,MARINE PARK,4.914
2658,1316.0,1925.0,700000,MARINE PARK,4.914
2659,1316.0,1925.0,730000,MARINE PARK,4.914
2660,1104.0,1920.0,890000,MARINE PARK,4.914
2661,1280.0,1920.0,700000,MARINE PARK,4.914
2662,1797.0,1925.0,790000,MARINE PARK,4.914
2663,1852.0,1935.0,770000,MARINE PARK,4.914
2664,1400.0,1925.0,725000,MARINE PARK,4.914
2665,1955.0,1930.0,815000,MARINE PARK,4.914
2666,1218.0,1925.0,750000,MARINE PARK,4.914
2667,952.0,1930.0,573550,MARINE PARK,4.914
2668,952.0,1930.0,700000,MARINE PARK,4.914
2669,1060.0,1935.0,670000,MARINE PARK,4.914
2670,1440.0,1925.0,591000,MARINE PARK,4.914
2671,1036.0,1925.0,595000,MARINE PARK,4.914
2672,1152.0,1915.0,640000,MARINE PARK,4.914
2673,924.0,1925.0,159750,MARINE PARK,4.914
2674,924.0,1925.0,565000,MARINE PARK,4.914
2675,924.0,1925.0,628500,MARINE PARK,4.914
2676,1036.0,1925.0,690000,MARINE PARK,4.914
2677,1036.0,1925.0,664000,MARINE PARK,4.914
2678,924.0,1925.0,633600,MARINE PARK,4.914
2679,1020.0,1930.0,678000,MARINE PARK,4.914
2680,1344.0,1925.0,795000,MARINE PARK,4.914
2681,1600.0,1940.0,932000,MARINE PARK,4.914
2682,1358.0,1930.0,735000,MARINE PARK,4.914
2683,1936.0,1940.0,615000,MARINE PARK,4.914
2684,896.0,1940.0,660000,MARINE PARK,4.914
2685,938.0,1930.0,590000,MARINE PARK,4.914
2686,994.0,1930.0,465000,MARINE PARK,4.914
2687,1050.0,1930.0,650000,MARINE PARK,4.914
2688,1246.0,1925.0,610000,MARINE PARK,4.914
2689,1064.0,1925.0,300000,MARINE PARK,4.914
2690,1064.0,1925.0,655000,MARINE PARK,4.914
2691,1064.0,1925.0,639000,MARINE PARK,4.914
2692,1008.0,1925.0,550000,MARINE PARK,4.914
2693,1036.0,1925.0,662500,MARINE PARK,4.914
2694,1036.0,1925.0,725000,MARINE PARK,4.914
2695,1036.0,1925.0,680000,MARINE PARK,4.914
2696,1452.0,1935.0,628000,MARINE PARK,4.914
2697,1568.0,1925.0,650000,MARINE PARK,4.914
2698,1581.0,1925.0,765000,MARINE PARK,4.914
2699,1504.0,1925.0,770000,MARINE PARK,4.914
2700,1584.0,1940.0,645000,MARINE PARK,4.914
2701,1192.0,1925.0,755000,MARINE PARK,4.914
2702,1192.0,1925.0,750000,MARINE PARK,4.914
2703,1192.0,1925.0,800000,MARINE PARK,4.914
2704,882.0,1925.0,565000,MARINE PARK,4.914
2705,1648.0,1930.0,730000,MARINE PARK,4.914
2706,1568.0,1925.0,425000,MARINE PARK,4.914
2707,1568.0,1930.0,765000,MARINE PARK,4.914
2708,1008.0,1925.0,730000,MARINE PARK,4.914
2709,1800.0,1930.0,850000,MARINE PARK,4.914
2710,1404.0,1930.0,622000,MARINE PARK,4.914
2711,1092.0,1925.0,670000,MARINE PARK,4.914
2712,1092.0,1925.0,749000,MARINE PARK,4.914
2713,1204.0,1930.0,728000,MARINE PARK,4.914
2714,1216.0,1930.0,685000,MARINE PARK,4.914
2715,1088.0,1930.0,660000,MARINE PARK,4.914
2716,1220.0,1945.0,675000,MARINE PARK,4.914
2717,1920.0,1932.0,800000,MARINE PARK,4.914
2718,1771.0,1940.0,675000,MARINE PARK,4.914
2719,1370.0,1920.0,785000,MARINE PARK,4.914
2720,1424.0,1930.0,585000,MARINE PARK,4.914
2721,1424.0,1930.0,760000,MARINE PARK,4.914
2722,1536.0,1930.0,670000,MARINE PARK,4.914
2723,1536.0,1930.0,690000,MARINE PARK,4.914
2724,956.0,1925.0,650000,MARINE PARK,4.914
2725,1088.0,1940.0,660000,MARINE PARK,4.914
2726,1260.0,1925.0,660000,MARINE PARK,4.914
2727,1344.0,1925.0,650000,MARINE PARK,4.914
2728,1022.0,1925.0,665000,MARINE PARK,4.914
2729,1800.0,1945.0,450000,MARINE PARK,4.914
2730,1166.0,1920.0,590000,MARINE PARK,4.914
2731,1166.0,1920.0,625000,MARINE PARK,4.914
2732,1140.0,1920.0,600000,MARINE PARK,4.914
2733,1440.0,1920.0,620000,MARINE PARK,4.914
2734,1320.0,1950.0,860000,MARINE PARK,4.914
2735,1717.0,1950.0,815000,MARINE PARK,4.914
2736,1392.0,1950.0,630000,MARINE PARK,4.914
2737,1805.0,1930.0,698000,MARINE PARK,4.914
2738,1092.0,1925.0,632000,MARINE PARK,4.914
2739,1092.0,1925.0,410975,MARINE PARK,4.914
2740,1900.0,1930.0,1350000,MIDWOOD,7.306
2741,1440.0,1910.0,830000,MIDWOOD,7.306
2742,2511.0,1915.0,999500,MIDWOOD,7.306
2743,1916.0,1925.0,900000,MIDWOOD,7.306
2744,1824.0,1915.0,200000,MIDWOOD,7.306
2745,2292.0,1925.0,980000,MIDWOOD,7.306
2746,1460.0,1915.0,839000,MIDWOOD,7.306
2747,2842.0,1905.0,2100000,MIDWOOD,7.306
2748,2762.0,1910.0,1790000,MIDWOOD,7.306
2749,2572.0,1910.0,162240,MIDWOOD,7.306
2750,1791.0,1910.0,1430000,MIDWOOD,7.306
2751,1899.0,1910.0,1290000,MIDWOOD,7.306
2752,1564.0,1915.0,880000,MIDWOOD,7.306
2753,2660.0,1920.0,554583,MIDWOOD,7.306
2754,2952.0,1920.0,1625000,MIDWOOD,7.306
2755,2241.0,1910.0,1150000,MIDWOOD,7.306
2756,1424.0,1930.0,872000,MIDWOOD,7.306
2757,1800.0,1920.0,1165000,MIDWOOD,7.306
2758,1584.0,1960.0,855000,MIDWOOD,7.306
2759,1544.0,1930.0,500000,MIDWOOD,7.306
2760,1544.0,1930.0,500000,MIDWOOD,7.306
2761,4170.0,1920.0,1400000,MIDWOOD,7.306
2762,1408.0,1925.0,995000,MIDWOOD,7.306
2763,1700.0,1910.0,850000,MIDWOOD,7.306
2764,1308.0,1920.0,700000,MIDWOOD,7.306
2765,1280.0,1925.0,521000,MIDWOOD,7.306
2766,976.0,1945.0,593000,MIDWOOD,7.306
2767,976.0,1945.0,605000,MIDWOOD,7.306
2768,3168.0,1930.0,1655000,MIDWOOD,7.306
2769,1368.0,1925.0,1250000,MIDWOOD,7.306
2770,2032.0,1925.0,1300000,MIDWOOD,7.306
2771,1956.0,1925.0,500000,MIDWOOD,7.306
2772,2220.0,1925.0,1525000,MIDWOOD,7.306
2773,1722.0,1920.0,836500,MIDWOOD,7.306
2774,1456.0,1920.0,552000,MIDWOOD,7.306
2775,1422.0,1920.0,837625,MIDWOOD,7.306
2776,1224.0,1920.0,865000,MIDWOOD,7.306
2777,1976.0,1920.0,990000,MIDWOOD,7.306
2778,1752.0,1910.0,755000,MIDWOOD,7.306
2779,2561.0,1920.0,610000,MIDWOOD,7.306
2780,1670.0,1920.0,950000,MIDWOOD,7.306
2781,1688.0,1920.0,950000,MIDWOOD,7.306
2782,1152.0,1915.0,600000,MIDWOOD,7.306
2783,1472.0,1915.0,767000,MIDWOOD,7.306
2784,1808.0,1955.0,1300000,MIDWOOD,7.306
2785,2251.0,1915.0,2000000,MIDWOOD,7.306
2786,1800.0,1915.0,2000000,MIDWOOD,7.306
2787,1552.0,1925.0,1460000,MIDWOOD,7.306
2788,1088.0,1930.0,1225000,MIDWOOD,7.306
2789,1760.0,1925.0,775000,MIDWOOD,7.306
2790,1504.0,1925.0,735000,MIDWOOD,7.306
2791,1504.0,1925.0,560000,MIDWOOD,7.306
2792,1880.0,1925.0,1250000,MIDWOOD,7.306
2793,1810.0,1920.0,1635000,MIDWOOD,7.306
2794,1950.0,1920.0,1600000,MIDWOOD,7.306
2795,1950.0,1920.0,1590000,MIDWOOD,7.306
2796,2368.0,1910.0,715000,MIDWOOD,7.306
2797,2188.0,1952.0,1640000,MIDWOOD,7.306
2798,2048.0,1925.0,995000,MIDWOOD,7.306
2799,1708.0,1925.0,900000,MIDWOOD,7.306
2800,1312.0,1925.0,770000,MIDWOOD,7.306
2801,1408.0,1925.0,880000,MIDWOOD,7.306
2802,1232.0,1925.0,680500,MIDWOOD,7.306
2803,1851.0,1925.0,1235500,MIDWOOD,7.306
2804,2278.0,1920.0,2450000,MIDWOOD,7.306
2805,2216.0,1915.0,1290000,MIDWOOD,7.306
2806,1756.0,1920.0,1470000,MIDWOOD,7.306
2807,1724.0,1915.0,1500000,MIDWOOD,7.306
2808,2290.0,1925.0,1230000,MIDWOOD,7.306
2809,1346.0,1925.0,920000,MIDWOOD,7.306
2810,1600.0,1920.0,1190000,MIDWOOD,7.306
2811,2438.0,1920.0,1875000,MIDWOOD,7.306
2812,1962.0,1920.0,1150000,MIDWOOD,7.306
2813,2436.0,1915.0,1200000,MIDWOOD,7.306
2814,1704.0,1925.0,1023000,MIDWOOD,7.306
2815,1666.0,1920.0,850000,MIDWOOD,7.306
2816,2016.0,1925.0,1100000,MIDWOOD,7.306
2817,2016.0,1925.0,1260000,MIDWOOD,7.306
2818,1592.0,1915.0,940500,MIDWOOD,7.306
2819,2193.0,1925.0,1795000,MIDWOOD,7.306
2820,2836.0,1920.0,1650000,MIDWOOD,7.306
2821,1796.0,1910.0,1730000,MIDWOOD,7.306
2822,2551.0,1925.0,3175000,MIDWOOD,7.306
2823,1300.0,1920.0,850000,MIDWOOD,7.306
2824,1870.0,1920.0,1100000,MIDWOOD,7.306
2825,4225.0,1915.0,2385000,MIDWOOD,7.306
2826,1248.0,1930.0,760000,MIDWOOD,7.306
2827,1116.0,1930.0,810000,MIDWOOD,7.306
2828,1539.0,1920.0,1310000,MIDWOOD,7.306
2829,1148.0,1925.0,875000,MIDWOOD,7.306
2830,1496.0,1925.0,1125000,MIDWOOD,7.306
2831,3000.0,1925.0,1250000,MIDWOOD,7.306
2832,1080.0,1910.0,855000,MIDWOOD,7.306
2833,1302.0,1925.0,612500,MIDWOOD,7.306
2834,2916.0,2005.0,992793,MILL BASIN,9.64
2835,10536.0,1965.0,10000000,MILL BASIN,9.64
2836,1584.0,1960.0,610000,MILL BASIN,9.64
2837,2028.0,1965.0,750000,MILL BASIN,9.64
2838,1260.0,1965.0,803000,MILL BASIN,9.64
2839,2426.0,1970.0,1275000,MILL BASIN,9.64
2840,2868.0,1965.0,1400000,MILL BASIN,9.64
2841,4742.0,1970.0,2000000,MILL BASIN,9.64
2842,2310.0,1970.0,1325000,MILL BASIN,9.64
2843,2374.0,1960.0,998000,MILL BASIN,9.64
2844,2506.0,1960.0,1085000,MILL BASIN,9.64
2845,2158.0,1965.0,1065000,MILL BASIN,9.64
2846,2680.0,1965.0,1100000,MILL BASIN,9.64
2847,2021.0,1965.0,1525000,MILL BASIN,9.64
2848,3710.0,1965.0,2340000,MILL BASIN,9.64
2849,3680.0,1997.0,1560000,MILL BASIN,9.64
2850,2194.0,1965.0,1150000,MILL BASIN,9.64
2851,7733.0,1960.0,2600000,MILL BASIN,9.64
2852,3797.0,1960.0,1660000,MILL BASIN,9.64
2853,2220.0,1965.0,1096500,MILL BASIN,9.64
2854,2600.0,1965.0,975000,MILL BASIN,9.64
2855,2584.0,1960.0,775000,MILL BASIN,9.64
2856,2320.0,1960.0,985000,MILL BASIN,9.64
2857,4800.0,1960.0,1750000,MILL BASIN,9.64
2858,2632.0,1960.0,1050000,MILL BASIN,9.64
2859,2884.0,1965.0,940000,MILL BASIN,9.64
2860,2584.0,1965.0,975000,MILL BASIN,9.64
2861,1908.0,1960.0,752000,MILL BASIN,9.64
2862,3199.0,1960.0,1275000,MILL BASIN,9.64
2863,5065.0,1955.0,2350000,MILL BASIN,9.64
2864,3836.0,1955.0,850000,MILL BASIN,9.64
2865,4758.0,1950.0,1750000,MILL BASIN,9.64
2866,1852.0,1960.0,950000,MILL BASIN,9.64
2867,972.0,1950.0,800000,MILL BASIN,9.64
2868,1452.0,1960.0,685000,MILL BASIN,9.64
2869,1188.0,1960.0,560000,MILL BASIN,9.64
2870,2310.0,1965.0,575000,MILL BASIN,9.64
2871,2310.0,1965.0,1150000,MILL BASIN,9.64
2872,2384.0,1960.0,659500,MILL BASIN,9.64
2873,2181.0,1960.0,820000,MILL BASIN,9.64
2874,1152.0,1960.0,800000,MILL BASIN,9.64
2875,2184.0,1955.0,1168130,MILL BASIN,9.64
2876,2184.0,1955.0,500000,MILL BASIN,9.64
2877,1188.0,1960.0,645000,MILL BASIN,9.64
2878,1224.0,1960.0,566500,MILL BASIN,9.64
2879,1224.0,1960.0,618000,MILL BASIN,9.64
2880,1188.0,1960.0,660000,MILL BASIN,9.64
2881,2518.0,1950.0,1482500,MILL BASIN,9.64
3091,3200.0,1899.0,4150000,PARK SLOPE,9.527000000000001
3092,2660.0,1910.0,3644000,PARK SLOPE,9.527000000000001
3093,3704.0,1901.0,3925000,PARK SLOPE,9.527000000000001
3094,2200.0,1901.0,2200000,PARK SLOPE,9.527000000000001
3095,3472.0,1901.0,3850000,PARK SLOPE,9.527000000000001
3096,2155.0,1910.0,3195000,PARK SLOPE,9.527000000000001
3097,4017.0,1901.0,2902000,PARK SLOPE,9.527000000000001
3098,2210.0,1901.0,2320000,PARK SLOPE,9.527000000000001
3099,2430.0,1899.0,3650000,PARK SLOPE,9.527000000000001
3100,2630.0,1901.0,4257000,PARK SLOPE,9.527000000000001
3101,4720.0,1910.0,5350000,PARK SLOPE,9.527000000000001
3102,4000.0,1920.0,3950000,PARK SLOPE,9.527000000000001
3103,3860.0,1901.0,4158500,PARK SLOPE,9.527000000000001
3104,3390.0,1899.0,6562500,PARK SLOPE,9.527000000000001
3105,1824.0,1901.0,2050000,PARK SLOPE,9.527000000000001
3106,3000.0,1999.0,2850000,PARK SLOPE,9.527000000000001
3119,4044.0,1899.0,2650000,PROSPECT HEIGHTS,8.587
3120,4080.0,1925.0,1850000,RED HOOK,0.02
3121,1200.0,1901.0,710000,RED HOOK,0.02
3122,2733.0,2016.0,3300000,RED HOOK,0.02
3123,3750.0,1925.0,3500000,RED HOOK,0.02
3131,2020.0,1925.0,499000,SHEEPSHEAD BAY,5.8130000000000015
3132,1452.0,1925.0,990000,SHEEPSHEAD BAY,5.8130000000000015
3133,1088.0,1920.0,710000,SHEEPSHEAD BAY,5.8130000000000015
3134,1408.0,1925.0,851000,SHEEPSHEAD BAY,5.8130000000000015
3135,1408.0,1925.0,600000,SHEEPSHEAD BAY,5.8130000000000015
3136,1408.0,1925.0,750000,SHEEPSHEAD BAY,5.8130000000000015
3137,2113.0,1940.0,885000,SHEEPSHEAD BAY,5.8130000000000015
3138,1717.0,1940.0,600000,SHEEPSHEAD BAY,5.8130000000000015
3139,1365.0,1940.0,699000,SHEEPSHEAD BAY,5.8130000000000015
3140,1468.0,1940.0,658000,SHEEPSHEAD BAY,5.8130000000000015
3141,1556.0,1940.0,700000,SHEEPSHEAD BAY,5.8130000000000015
3142,1827.0,1955.0,780000,SHEEPSHEAD BAY,5.8130000000000015
3143,1152.0,1952.0,730000,SHEEPSHEAD BAY,5.8130000000000015
3144,1152.0,1950.0,740000,SHEEPSHEAD BAY,5.8130000000000015
3145,1116.0,1950.0,700000,SHEEPSHEAD BAY,5.8130000000000015
3146,1116.0,1950.0,650000,SHEEPSHEAD BAY,5.8130000000000015
3147,660.0,1945.0,600000,SHEEPSHEAD BAY,5.8130000000000015
3148,876.0,1920.0,700000,SHEEPSHEAD BAY,5.8130000000000015
3149,876.0,1920.0,699000,SHEEPSHEAD BAY,5.8130000000000015
3150,792.0,1925.0,770000,SHEEPSHEAD BAY,5.8130000000000015
3151,792.0,1925.0,825000,SHEEPSHEAD BAY,5.8130000000000015
3152,1849.0,1920.0,875000,SHEEPSHEAD BAY,5.8130000000000015
3153,1851.0,1945.0,800000,SHEEPSHEAD BAY,5.8130000000000015
3154,946.0,1945.0,815000,SHEEPSHEAD BAY,5.8130000000000015
3155,1989.0,1935.0,785000,SHEEPSHEAD BAY,5.8130000000000015
3156,1759.0,1960.0,840000,SHEEPSHEAD BAY,5.8130000000000015
3157,1759.0,1960.0,805000,SHEEPSHEAD BAY,5.8130000000000015
3158,1216.0,1925.0,770000,SHEEPSHEAD BAY,5.8130000000000015
3159,1440.0,1930.0,880000,SHEEPSHEAD BAY,5.8130000000000015
3160,1996.0,1940.0,910000,SHEEPSHEAD BAY,5.8130000000000015
3161,1990.0,1940.0,827000,SHEEPSHEAD BAY,5.8130000000000015
3162,1592.0,1940.0,830000,SHEEPSHEAD BAY,5.8130000000000015
3163,1632.0,1935.0,660000,SHEEPSHEAD BAY,5.8130000000000015
3164,1408.0,1930.0,740000,SHEEPSHEAD BAY,5.8130000000000015
3165,1540.0,1965.0,599000,SHEEPSHEAD BAY,5.8130000000000015
3166,1276.0,1935.0,800000,SHEEPSHEAD BAY,5.8130000000000015
3167,1658.0,1930.0,780000,SHEEPSHEAD BAY,5.8130000000000015
3168,1280.0,1925.0,775000,SHEEPSHEAD BAY,5.8130000000000015
3169,2084.0,1940.0,824000,SHEEPSHEAD BAY,5.8130000000000015
3170,1406.0,1930.0,687500,SHEEPSHEAD BAY,5.8130000000000015
3171,720.0,1930.0,687500,SHEEPSHEAD BAY,5.8130000000000015
3172,1840.0,1960.0,1350000,SHEEPSHEAD BAY,5.8130000000000015
3173,1874.0,1930.0,418500,SHEEPSHEAD BAY,5.8130000000000015
3174,1170.0,1920.0,750600,SHEEPSHEAD BAY,5.8130000000000015
3175,1729.0,1920.0,679000,SHEEPSHEAD BAY,5.8130000000000015
3176,1088.0,1950.0,560000,SHEEPSHEAD BAY,5.8130000000000015
3177,2464.0,1930.0,1445000,SHEEPSHEAD BAY,5.8130000000000015
3178,1236.0,1930.0,712775,SHEEPSHEAD BAY,5.8130000000000015
3179,1925.0,1930.0,755000,SHEEPSHEAD BAY,5.8130000000000015
3180,1600.0,1925.0,1505000,SHEEPSHEAD BAY,5.8130000000000015
3181,1512.0,1930.0,330000,SHEEPSHEAD BAY,5.8130000000000015
3182,1512.0,1930.0,440000,SHEEPSHEAD BAY,5.8130000000000015
3183,1400.0,1910.0,826000,SHEEPSHEAD BAY,5.8130000000000015
3184,1863.0,1950.0,220000,SHEEPSHEAD BAY,5.8130000000000015
3185,1863.0,1950.0,830000,SHEEPSHEAD BAY,5.8130000000000015
3186,1470.0,1910.0,2100000,SHEEPSHEAD BAY,5.8130000000000015
3187,1460.0,1910.0,1500000,SHEEPSHEAD BAY,5.8130000000000015
3188,1460.0,1910.0,1660000,SHEEPSHEAD BAY,5.8130000000000015
3189,1460.0,1910.0,1630000,SHEEPSHEAD BAY,5.8130000000000015
3190,1660.0,1910.0,1650000,SHEEPSHEAD BAY,5.8130000000000015
3191,1460.0,1910.0,1070000,SHEEPSHEAD BAY,5.8130000000000015
3192,1460.0,1910.0,1066000,SHEEPSHEAD BAY,5.8130000000000015
3193,788.0,1920.0,590000,SHEEPSHEAD BAY,5.8130000000000015
3194,1296.0,1960.0,800000,SHEEPSHEAD BAY,5.8130000000000015
3195,528.0,1920.0,253950,SHEEPSHEAD BAY,5.8130000000000015
3196,548.0,1920.0,243000,SHEEPSHEAD BAY,5.8130000000000015
3197,548.0,1925.0,350000,SHEEPSHEAD BAY,5.8130000000000015
3198,820.0,1920.0,950000,SHEEPSHEAD BAY,5.8130000000000015
3199,672.0,1920.0,430000,SHEEPSHEAD BAY,5.8130000000000015
3200,608.0,1920.0,242576,SHEEPSHEAD BAY,5.8130000000000015
3201,558.0,1925.0,180000,SHEEPSHEAD BAY,5.8130000000000015
3202,558.0,1925.0,415000,SHEEPSHEAD BAY,5.8130000000000015
3203,576.0,1925.0,265500,SHEEPSHEAD BAY,5.8130000000000015
3204,558.0,1925.0,120000,SHEEPSHEAD BAY,5.8130000000000015
3205,576.0,1925.0,100000,SHEEPSHEAD BAY,5.8130000000000015
3206,595.0,1925.0,100000,SHEEPSHEAD BAY,5.8130000000000015
3209,2100.0,1910.0,2100000,SUNSET PARK,3.233
3210,1800.0,1910.0,520000,SUNSET PARK,3.233
3211,2427.0,1910.0,1950000,SUNSET PARK,3.233
3212,1020.0,1910.0,1135000,SUNSET PARK,3.233
3213,1374.0,1987.0,1300000,SUNSET PARK,3.233
3214,1200.0,1987.0,750000,SUNSET PARK,3.233
3215,1829.0,1920.0,1800000,SUNSET PARK,3.233
3216,1959.0,1920.0,1775000,SUNSET PARK,3.233
3217,1959.0,1920.0,1875000,SUNSET PARK,3.233
3218,1845.0,1910.0,700000,SUNSET PARK,3.233
3219,1020.0,1899.0,1300000,SUNSET PARK,3.233
3220,978.0,1925.0,850000,SUNSET PARK,3.233
3221,978.0,1925.0,808000,SUNSET PARK,3.233
3222,2852.0,1910.0,1625000,SUNSET PARK,3.233
3223,2000.0,1931.0,4600000,SUNSET PARK,3.233
3224,2716.0,2016.0,2260515,SUNSET PARK,3.233
3225,652.0,1910.0,1550000,SUNSET PARK,3.233
3226,1208.0,1905.0,830000,SUNSET PARK,3.233
3235,884.0,1940.0,1175000,WINDSOR TERRACE,8.176
3236,1434.0,1915.0,1700000,WINDSOR TERRACE,8.176
3237,1600.0,1899.0,1800000,WINDSOR TERRACE,8.176
3238,1512.0,1899.0,1450000,WINDSOR TERRACE,8.176
3239,1056.0,1910.0,1300000,WINDSOR TERRACE,8.176
3240,1000.0,1899.0,1010000,WINDSOR TERRACE,8.176
3241,1456.0,1899.0,1299000,WINDSOR TERRACE,8.176
3242,1360.0,1899.0,499481,WINDSOR TERRACE,8.176
3243,1644.0,1910.0,1892500,WINDSOR TERRACE,8.176
3244,1072.0,1925.0,1100000,WINDSOR TERRACE,8.176
3249,1000.0,1940.0,360000,ARVERNE,2.991
3250,1332.0,2006.0,276000,ARVERNE,2.991
3251,926.0,1920.0,288750,ARVERNE,2.991
3252,618.0,1920.0,437026,ARVERNE,2.991
3253,866.0,2018.0,427523,ARVERNE,2.991
3254,518.0,1920.0,274092,ARVERNE,2.991
3255,1848.0,1899.0,105000,ARVERNE,2.991
3256,1848.0,1899.0,137500,ARVERNE,2.991
3257,930.0,1920.0,350000,ARVERNE,2.991
3258,700.0,1920.0,193200,ARVERNE,2.991
3259,392.0,1920.0,305000,ARVERNE,2.991
3260,680.0,1920.0,415000,ARVERNE,2.991
3261,620.0,1920.0,175000,ARVERNE,2.991
3262,1560.0,1920.0,455000,ARVERNE,2.991
3263,1664.0,2004.0,300000,ARVERNE,2.991
3264,1402.0,1960.0,380000,ARVERNE,2.991
3265,1530.0,1960.0,375000,ARVERNE,2.991
3266,1608.0,1960.0,382621,ARVERNE,2.991
3267,1196.0,1920.0,410000,ARVERNE,2.991
3268,1925.0,1960.0,136000,ARVERNE,2.991
3269,1526.0,1960.0,329000,ARVERNE,2.991
3270,1396.0,1965.0,245000,ARVERNE,2.991
3271,1530.0,1950.0,667898,ARVERNE,2.991
3272,1680.0,1920.0,110000,ARVERNE,2.991
3273,900.0,1910.0,350000,ARVERNE,2.991
3274,1454.0,1920.0,430000,ARVERNE,2.991
3275,3489.0,1920.0,413400,ARVERNE,2.991
3276,1024.0,1930.0,200000,ARVERNE,2.991
3277,1428.0,1960.0,130000,ARVERNE,2.991
3278,1383.0,1915.0,269000,ARVERNE,2.991
3279,822.0,1915.0,210000,ARVERNE,2.991
3280,1580.0,1930.0,500000,ARVERNE,2.991
3281,1116.0,1960.0,421000,ARVERNE,2.991
3282,1020.0,1920.0,425000,ARVERNE,2.991
3283,1064.0,1925.0,646000,ASTORIA,6.381
3284,1088.0,1901.0,1150000,ASTORIA,6.381
3285,2100.0,1901.0,1900000,ASTORIA,6.381
3286,1208.0,1901.0,875000,ASTORIA,6.381
3287,638.0,1940.0,888000,ASTORIA,6.381
3288,3202.0,1915.0,1900000,ASTORIA,6.381
3289,1515.0,1945.0,970000,ASTORIA,6.381
3290,1120.0,1901.0,1265000,ASTORIA,6.381
3291,3680.0,1930.0,1600000,ASTORIA,6.381
3292,1395.0,1940.0,1090000,ASTORIA,6.381
3293,1375.0,1940.0,1137500,ASTORIA,6.381
3294,1395.0,1940.0,750000,ASTORIA,6.381
3295,756.0,1910.0,780000,ASTORIA,6.381
3296,1264.0,1930.0,890000,ASTORIA,6.381
3297,1870.0,1955.0,850000,ASTORIA,6.381
3298,1000.0,1910.0,929000,ASTORIA,6.381
3299,1925.0,1945.0,900000,ASTORIA,6.381
3300,1575.0,1945.0,849000,ASTORIA,6.381
3301,1488.0,1945.0,850000,ASTORIA,6.381
3302,1320.0,1955.0,778000,ASTORIA,6.381
3303,1534.0,1945.0,800000,ASTORIA,6.381
3304,1248.0,1935.0,932500,ASTORIA,6.381
3305,1224.0,1930.0,925000,ASTORIA,6.381
3306,1326.0,1920.0,955000,ASTORIA,6.381
3307,1270.0,1920.0,770000,ASTORIA,6.381
3308,1320.0,1940.0,450000,ASTORIA,6.381
3309,374.0,1900.0,785000,ASTORIA,6.381
3310,1046.0,1930.0,901000,ASTORIA,6.381
3311,720.0,1920.0,570000,ASTORIA,6.381
3312,1780.0,1940.0,1260000,ASTORIA,6.381
3313,1376.0,1925.0,900000,ASTORIA,6.381
3314,1640.0,1940.0,999999,ASTORIA,6.381
3315,1920.0,1925.0,1100000,ASTORIA,6.381
3316,1920.0,1920.0,1290000,ASTORIA,6.381
3317,1280.0,1920.0,999000,ASTORIA,6.381
3318,2012.0,1920.0,690000,ASTORIA,6.381
3319,1859.0,1920.0,1265000,ASTORIA,6.381
3320,960.0,1945.0,850000,ASTORIA,6.381
